date,valeur,surfaceterrain,nblocmai,nblocapt,nblocdep,nblocact,sbati,typebien,iris,A,B,C,D,E,F,G,Total,jardin
2017-11-25,134100.0,0,0,1,1,0,78,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-06-26,53100.0,0,0,1,0,0,28,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-12-22,123000.0,0,0,1,1,0,45,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2017-12-18,76000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-07-17,101000.0,0,0,1,1,0,44,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2017-10-13,13000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1503,35,12,7,54,0,6,0,114,0
2017-05-15,110000.0,413,1,0,0,0,60,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2017-05-31,130000.0,0,0,1,2,0,99,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2017-04-25,250000.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-06-01,80000.0,0,0,0,2,0,0,DES DEPENDANCES,14118_0202,122,79,4,74,3,1,7,290,0
2017-05-17,55000.0,0,0,1,0,0,30,UN APPARTEMENT,14118_0901,21,5,2,4,0,10,0,42,0
2017-01-27,72000.0,47,1,0,0,0,50,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2017-07-20,130000.0,0,0,1,1,0,65,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2017-06-21,96500.0,0,0,1,1,0,61,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2017-09-28,7000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1301,58,13,3,27,1,2,0,104,0
2017-05-23,55000.0,0,0,1,0,0,64,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-12-26,92391.0,0,0,1,1,0,40,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2017-03-22,122000.0,81,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_1202,21,5,1,15,0,1,1,44,0
2017-06-12,79000.0,0,0,1,1,0,65,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2017-07-12,100000.0,69,1,0,0,0,62,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2017-04-21,100000.0,81,1,0,0,1,86,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0702,32,8,4,28,1,8,0,81,1
2017-05-06,72000.0,0,0,1,1,0,37,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-12-21,65000.0,0,0,1,1,0,25,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2017-03-24,8000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_2007,16,3,3,8,0,3,0,33,0
2017-12-29,84000.0,0,0,1,0,0,32,UN APPARTEMENT,14118_1202,21,5,1,15,0,1,1,44,0
2017-09-18,270000.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2017-01-31,45000.0,0,0,1,0,0,35,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-10-11,61000.0,0,0,1,0,0,18,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,0
2017-01-06,283100.0,421,1,0,0,0,85,UNE MAISON,14118_0102,159,197,2,64,0,3,13,438,1
2017-09-12,58110.0,0,0,1,1,0,16,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-01-20,88000.0,0,0,1,1,0,35,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2017-02-23,215000.0,0,0,0,0,1,87,ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,0
2017-01-23,188000.0,296,1,0,0,0,94,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2017-11-02,152000.0,0,0,1,0,0,74,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-10-20,94500.0,0,0,1,0,0,46,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2017-04-04,57000.0,0,0,1,0,0,51,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2017-12-29,42500.0,0,0,0,0,1,70,ACTIVITE,14118_1301,58,13,3,27,1,2,0,104,0
2017-12-28,68000.0,0,0,1,1,0,23,UN APPARTEMENT,14118_1202,21,5,1,15,0,1,1,44,0
2017-08-31,225000.0,0,0,1,1,0,76,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-08-07,108000.0,0,0,1,0,0,52,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-08-30,106000.0,0,0,1,1,0,69,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2017-10-13,390000.0,528,0,7,1,0,168,APPARTEMENT INDETERMINE,14118_1502,81,11,2,34,0,0,0,128,1
2017-10-30,89000.0,0,0,1,0,0,40,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-07-04,105000.0,0,0,1,0,0,39,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-04-27,185000.0,0,0,1,1,0,92,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-03-24,65700.0,0,0,1,0,0,43,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-05-18,121000.0,0,0,1,0,0,49,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-11-14,32000.0,0,0,1,0,0,19,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2017-04-27,650000.0,3506,1,0,0,0,230,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2017-01-13,145000.0,0,0,1,0,0,98,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2017-04-27,100630.0,0,0,1,1,0,65,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-08-28,109500.0,0,0,1,0,0,62,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-05-11,7000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_2006,23,3,3,29,1,6,2,67,0
2017-03-24,350000.0,445,1,0,0,0,73,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2017-03-23,166500.0,0,0,0,0,1,80,ACTIVITE,14118_0201,171,84,4,91,0,4,9,363,0
2017-01-19,215000.0,0,0,1,1,0,93,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-03-29,402000.0,0,1,0,0,0,155,UNE MAISON,14118_0201,171,84,4,91,0,4,9,363,0
2017-09-21,95000.0,0,0,1,0,0,60,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2017-05-24,166500.0,0,0,1,0,0,74,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-06-22,147000.0,66,1,0,0,0,120,UNE MAISON,14118_0802,36,5,3,39,0,0,0,83,1
2017-05-04,270000.0,265,1,0,0,0,87,UNE MAISON,14118_0301,78,11,1,24,0,1,4,119,1
2017-06-29,40000.0,0,0,1,1,0,24,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-01-14,195000.0,485,1,0,0,0,80,UNE MAISON,14118_1703,19,5,0,80,0,5,0,109,1
2017-03-08,83000.0,0,0,1,0,0,68,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2017-02-16,65000.0,0,0,1,0,0,48,UN APPARTEMENT,14118_1501,16,3,1,10,0,3,0,33,0
2017-05-09,58500.0,0,0,1,0,0,18,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2017-07-11,225000.0,313,1,0,0,0,104,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2017-07-24,111900.0,0,0,1,1,0,53,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-07-21,355000.0,0,0,3,0,0,196,APPARTEMENT INDETERMINE,14118_1701,73,18,3,21,2,2,3,122,0
2017-06-06,318000.0,804,0,3,0,1,189,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1704,38,10,4,13,0,2,0,67,1
2017-12-21,145000.0,0,0,1,1,0,71,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2017-03-30,65160.0,0,0,1,0,0,32,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2017-08-11,145000.0,0,0,1,1,0,92,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2017-12-08,117000.0,0,0,1,0,0,35,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-08-21,57750.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0202,122,79,4,74,3,1,7,290,0
2017-07-11,68750.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2017-06-19,154000.0,0,0,1,1,0,62,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2017-10-27,210000.0,465,1,0,0,0,82,UNE MAISON,14118_1001,12,2,1,5,0,2,0,22,1
2017-05-15,109800.0,0,0,1,0,0,64,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-02-08,78500.0,0,0,1,1,0,69,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2017-05-26,230000.0,530,1,0,0,0,80,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2017-09-08,243960.0,599,1,0,0,0,104,UNE MAISON,14118_2002,17,4,2,8,0,18,1,50,1
2017-05-09,35550.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0301,78,11,1,24,0,1,4,119,0
2017-07-25,138000.0,0,0,1,1,0,60,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-08-29,210000.0,0,0,1,1,0,61,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2017-11-15,52000.0,99,1,0,0,0,52,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2017-05-02,702500.0,777,1,0,0,0,234,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2017-09-01,100900.0,0,0,1,1,0,47,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-05-22,82000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-10-06,1.0,0,0,0,0,1,40,ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,0
2017-07-31,93000.0,0,0,2,0,0,50,DEUX APPARTEMENTS,14118_0601,58,13,1,15,0,7,2,96,0
2017-03-23,56500.0,0,0,1,0,0,41,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2017-08-16,78000.0,0,0,1,2,0,51,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2017-01-06,123423.0,0,0,1,1,0,63,UN APPARTEMENT,14118_1901,13,9,2,6,0,8,0,38,0
2017-02-07,67900.0,0,0,1,0,0,25,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2017-01-10,100000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2017-08-16,182100.0,0,0,1,0,0,90,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-05-10,135000.0,0,0,1,2,0,78,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2017-04-24,86400.0,0,0,0,0,1,109,ACTIVITE,14118_1502,81,11,2,34,0,0,0,128,0
2017-06-29,125000.0,0,0,1,0,0,75,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-06-22,222000.0,196,1,0,0,0,73,UNE MAISON,14118_0802,36,5,3,39,0,0,0,83,1
2017-09-26,125000.0,0,0,1,1,0,70,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2017-02-27,92000.0,0,0,1,1,0,65,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2017-08-17,60000.0,0,0,1,0,0,21,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2017-06-23,150000.0,0,0,1,1,0,64,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2017-11-07,75000.0,0,0,0,0,1,64,ACTIVITE,14118_1201,19,1,18,3,0,0,0,41,0
2017-02-25,90000.0,0,0,1,0,0,51,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-07-18,66000.0,0,0,1,1,0,54,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2017-12-07,140000.0,0,0,1,1,0,54,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-10-06,75000.0,0,0,1,1,0,33,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-12-18,119000.0,0,0,1,0,0,55,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,0
2017-07-13,60450.0,0,0,1,0,0,24,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-05-09,133000.0,0,0,1,0,0,68,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-03-13,65000.0,0,0,1,2,0,52,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2017-12-28,83476.0,0,0,0,0,1,46,ACTIVITE,14118_0201,171,84,4,91,0,4,9,363,0
2017-09-21,159137.0,0,0,0,0,1,67,ACTIVITE,14118_1802,13,5,3,16,0,5,0,42,0
2017-02-27,252000.0,0,0,1,1,1,132,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0201,171,84,4,91,0,4,9,363,0
2017-06-28,162000.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-06-15,305000.0,0,0,1,1,0,135,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2017-07-28,117500.0,0,0,1,1,0,55,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2017-05-18,90000.0,610,0,0,0,1,20,ACTIVITE,14118_0202,122,79,4,74,3,1,7,290,1
2017-05-16,92250.0,56,1,0,0,0,57,UNE MAISON,14118_1601,60,54,2,35,1,7,5,164,1
2017-04-13,88000.0,0,0,1,0,0,42,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2017-05-30,88000.0,0,0,1,1,0,35,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2017-01-03,98000.0,0,0,1,1,0,56,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2017-03-13,52000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2017-05-05,105000.0,0,0,0,1,1,71,ACTIVITE,14118_0301,78,11,1,24,0,1,4,119,0
2017-07-18,70000.0,0,0,1,1,0,27,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2017-02-07,68500.0,372,1,0,0,0,80,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2017-03-24,138000.0,0,0,1,1,0,108,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2017-12-26,263000.0,265,1,0,0,0,110,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2017-03-29,140000.0,0,0,0,1,1,84,ACTIVITE,14118_0702,32,8,4,28,1,8,0,81,0
2017-04-20,187000.0,90,1,0,0,0,76,UNE MAISON,14118_0302,44,11,3,6,0,1,0,65,1
2017-03-31,165000.0,442,1,0,0,0,76,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2017-09-20,350000.0,0,0,1,1,0,135,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2017-05-29,130000.0,0,0,1,1,0,46,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2017-12-27,92000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-01-27,345000.0,0,0,1,1,0,112,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2017-05-15,65000.0,0,0,1,1,0,32,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-06-30,18000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0202,122,79,4,74,3,1,7,290,0
2017-07-17,44500.0,0,0,1,0,0,22,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2017-07-18,77000.0,0,0,1,0,0,69,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2017-12-28,70000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2017-09-29,277720.0,406,1,0,0,0,146,UNE MAISON,14118_1701,73,18,3,21,2,2,3,122,1
2017-02-22,27000.0,0,0,1,0,0,28,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2017-10-27,67000.0,0,0,1,0,0,20,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2017-05-23,113000.0,0,0,1,0,0,40,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2017-11-22,164000.0,208,1,0,0,0,83,UNE MAISON,14118_1503,35,12,7,54,0,6,0,114,1
2017-07-18,320000.0,4645,1,0,0,0,180,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2017-06-16,470000.0,0,0,0,0,29,740,ACTIVITE,14118_1404,8,4,17,14,0,1,2,46,0
2017-11-21,390000.0,305,1,0,0,0,147,UNE MAISON,14118_0301,78,11,1,24,0,1,4,119,1
2017-12-01,332000.0,0,1,0,2,0,120,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,0
2017-06-02,127500.0,0,0,1,1,0,60,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2017-07-13,314000.0,0,0,1,0,0,110,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2017-12-22,265000.0,801,1,0,0,0,106,UNE MAISON,14118_0901,21,5,2,4,0,10,0,42,1
2017-06-22,190000.0,311,1,0,0,0,120,UNE MAISON,14118_0804,18,3,1,22,1,2,0,47,1
2017-03-09,115000.0,114,0,0,0,1,127,ACTIVITE,14118_0803,41,14,1,31,0,1,0,88,1
2017-03-14,87200.0,0,0,1,1,0,40,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2017-09-29,235000.0,0,1,0,0,0,108,UNE MAISON,14118_0801,11,3,2,13,1,5,0,35,0
2017-08-31,119500.0,0,0,1,1,0,66,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2017-07-07,167000.0,477,1,0,1,0,84,UNE MAISON,14118_0804,18,3,1,22,1,2,0,47,1
2017-12-13,112000.0,0,0,1,1,0,98,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2017-03-08,56000.0,0,0,1,0,0,56,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-03-24,165000.0,240,1,0,0,0,78,UNE MAISON,14118_0303,24,8,1,22,0,0,1,56,1
2017-03-01,330000.0,582,0,0,1,1,182,ACTIVITE,14118_0601,58,13,1,15,0,7,2,96,1
2017-03-21,80000.0,0,0,1,2,0,66,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2017-06-16,150000.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2017-09-26,210000.0,0,0,1,1,0,90,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-12-27,150000.0,0,0,2,0,0,70,DEUX APPARTEMENTS,14118_0202,122,79,4,74,3,1,7,290,0
2017-09-21,125084.0,0,0,2,1,0,125,DEUX APPARTEMENTS,14118_1601,60,54,2,35,1,7,5,164,0
2017-03-20,113500.0,0,0,1,0,0,86,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-02-17,58000.0,0,0,1,0,0,36,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2017-10-13,317000.0,201,1,0,0,0,80,UNE MAISON,14118_1502,81,11,2,34,0,0,0,128,1
2017-07-13,104000.0,0,0,1,1,0,70,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-06-16,419000.0,1405,1,0,0,0,220,UNE MAISON,14118_1001,12,2,1,5,0,2,0,22,1
2017-07-03,122000.0,0,0,1,1,0,95,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2017-08-30,475000.0,459,1,0,0,0,190,UNE MAISON,14118_1202,21,5,1,15,0,1,1,44,1
2017-02-24,71000.0,0,0,1,0,0,21,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-08-30,600000.0,359,0,12,1,0,221,APPARTEMENT INDETERMINE,14118_1704,38,10,4,13,0,2,0,67,1
2017-08-31,130000.0,0,0,1,2,0,67,UN APPARTEMENT,14118_2004,15,3,1,2,0,1,0,22,0
2017-09-07,50000.0,0,0,1,1,0,15,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-11-07,301000.0,698,1,0,0,0,90,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2017-09-21,299000.0,325,1,0,0,0,117,UNE MAISON,14118_1903,25,10,1,33,0,10,0,79,1
2017-10-05,310000.0,0,0,1,1,0,98,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2017-08-08,183210.0,0,0,1,1,0,79,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2017-05-18,105000.0,0,0,1,0,0,60,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2017-02-27,132000.0,247,1,0,0,0,65,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2017-12-05,222000.0,233,1,0,0,0,86,UNE MAISON,14118_1403,10,0,1,3,0,2,0,16,1
2017-06-07,40000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0201,171,84,4,91,0,4,9,363,0
2017-07-27,88000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2017-09-06,86000.0,0,0,1,2,0,56,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-04-28,41000.0,0,0,1,0,0,22,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-03-08,82000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2017-05-23,56000.0,0,0,1,1,0,27,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-10-19,156500.0,423,1,0,0,0,72,UNE MAISON,14118_0701,13,5,1,12,0,3,0,34,1
2017-11-08,120000.0,101,1,0,0,0,47,UNE MAISON,14118_1502,81,11,2,34,0,0,0,128,1
2017-06-09,199500.0,452,1,0,0,0,76,UNE MAISON,14118_0701,13,5,1,12,0,3,0,34,1
2017-04-15,11500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1101,27,8,2,25,1,1,1,65,0
2017-06-23,170000.0,365,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_1701,73,18,3,21,2,2,3,122,0
2017-03-29,95000.0,0,0,1,1,0,46,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2017-03-17,109750.0,0,0,1,0,0,66,UN APPARTEMENT,14118_0804,18,3,1,22,1,2,0,47,0
2017-05-05,230000.0,0,0,0,0,0,0,BATI - INDETERMINE : Vente avec volume(s),14118_1102,37,11,5,34,0,3,0,90,0
2017-11-02,60000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0901,21,5,2,4,0,10,0,42,0
2017-11-08,235000.0,450,1,0,0,0,70,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2017-03-22,247000.0,496,1,0,0,0,92,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,1
2017-11-22,117500.0,0,0,1,1,0,50,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2017-03-24,80500.0,0,0,1,1,0,27,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2017-12-06,134900.0,0,0,1,1,0,62,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2017-08-23,50000.0,0,0,1,0,0,44,UN APPARTEMENT,14118_0901,21,5,2,4,0,10,0,42,0
2017-05-22,116000.0,0,0,1,0,0,61,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-12-13,660000.0,1964,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_1501,16,3,1,10,0,3,0,33,0
2017-02-22,113000.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2017-02-10,113000.0,0,0,1,1,0,62,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2017-08-08,283850.0,0,1,0,1,0,95,UNE MAISON,14118_1101,27,8,2,25,1,1,1,65,0
2017-08-22,210000.0,0,0,1,1,0,44,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-08-25,143000.0,0,0,1,1,0,107,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2017-03-03,234500.0,560,1,0,0,0,100,UNE MAISON,14118_0903,7,2,1,8,0,0,1,19,1
2017-01-10,100000.0,0,0,1,0,0,52,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2017-03-27,168000.0,0,0,1,0,0,74,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2017-01-25,90750.0,0,0,1,0,0,67,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2017-05-29,57000.0,0,0,1,1,0,23,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2017-03-30,80000.0,0,0,1,0,0,32,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,0
2017-05-22,620000.0,0,0,6,2,2,364,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1502,81,11,2,34,0,0,0,128,0
2017-09-25,205000.0,0,0,1,0,0,60,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2017-06-29,36500.0,0,0,1,1,0,42,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2017-09-22,250000.0,714,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_0501,36,10,3,36,0,6,0,91,0
2017-09-21,80000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2017-07-10,225000.0,0,0,1,1,0,91,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-11-07,45000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0202,122,79,4,74,3,1,7,290,0
2017-09-15,186000.0,0,1,0,0,0,82,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,0
2017-02-17,92000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2017-03-27,158000.0,0,0,1,1,0,86,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2017-12-29,342000.0,411,1,0,0,0,179,UNE MAISON,14118_1702,35,16,1,17,0,0,2,71,1
2017-09-09,115000.0,0,0,1,0,0,45,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2017-03-31,3100000.0,932,0,6,1,2,1921,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1101,27,8,2,25,1,1,1,65,1
2017-12-22,1.0,0,0,0,2,0,0,DES DEPENDANCES,14118_1901,13,9,2,6,0,8,0,38,0
